,uid,zoom,year,work,lffj,unemployed,student,home_fam,retired,sick_dis,stat_other,stat_total
3129,E32031,edist,2016,377,0,50,81,95,116,24,0,743
3130,E32032,edist,2016,245,3,35,48,43,103,14,1,492
3131,E32033,edist,2016,466,3,61,116,80,86,41,1,854
3132,E32034,edist,2016,1808,23,230,401,301,456,135,6,3360
3133,E32035,edist,2016,399,3,43,58,61,110,20,0,694
3134,E32036,edist,2016,399,5,43,70,65,142,27,2,753
3135,E32037,edist,2016,134,2,16,36,22,64,5,1,280
3136,E32038,edist,2016,207,3,15,35,39,36,14,0,349
3137,E32039,edist,2016,428,10,48,92,81,124,28,3,814
3138,E32040,edist,2016,333,5,44,74,77,106,18,1,658
3139,E32041,edist,2016,604,23,128,119,93,138,41,4,1150
3140,E32042,edist,2016,494,21,228,86,101,224,59,2,1215
3141,E32043,edist,2016,81,2,8,16,14,32,6,0,159
3142,E32044,edist,2016,214,2,20,40,31,45,6,3,361
3143,E32045,edist,2016,236,1,25,37,46,70,16,0,431
3144,E32046,edist,2016,159,2,17,29,28,45,9,3,292
3145,E32047,edist,2016,128,1,10,23,18,38,13,1,232
3146,E32048,edist,2016,3379,75,482,588,498,894,257,10,6183
3147,E32049,edist,2016,385,6,34,93,52,77,12,1,660
3148,E32050,edist,2016,448,9,71,79,68,110,36,9,830
3149,E32051,edist,2016,604,18,156,94,110,207,83,6,1278
3150,E32052,edist,2016,106,0,5,20,21,44,8,0,204
3151,E32053,edist,2016,208,1,10,33,35,58,13,0,358
3152,E32054,edist,2016,230,6,26,46,28,64,16,1,417
3153,E32055,edist,2016,293,6,36,73,53,79,16,2,558
3154,E32056,edist,2016,159,2,17,43,28,38,10,0,297
3155,E32057,edist,2016,285,3,37,64,52,86,19,2,548
3156,E32058,edist,2016,173,3,23,38,31,54,14,0,336
3157,E32059,edist,2016,247,0,20,42,60,76,21,2,468
3158,E32060,edist,2016,210,1,28,43,44,74,15,0,415
3159,E32061,edist,2016,222,3,25,51,39,50,15,2,407
3160,E32062,edist,2016,213,4,32,54,46,63,19,0,431
3161,E32063,edist,2016,179,2,26,38,40,92,13,0,390
3162,E32064,edist,2016,222,7,36,45,25,57,13,0,405
3163,E32065,edist,2016,139,2,22,29,37,40,12,0,281
3164,E32066,edist,2016,462,11,68,86,84,180,38,2,931
3165,E32067,edist,2016,247,2,25,40,46,77,17,1,455
3166,E32068,edist,2016,469,3,72,77,74,102,40,12,849
3167,E32069,edist,2016,210,4,16,38,30,44,15,0,357
3168,E32070,edist,2016,217,6,8,32,39,49,10,0,361
3169,E32071,edist,2016,226,0,31,31,39,49,15,0,391
3170,E32072,edist,2016,153,2,21,19,22,51,13,0,281
3171,E32073,edist,2016,714,16,87,177,113,166,50,1,1324
3172,E32074,edist,2016,175,7,16,30,38,60,19,0,345
3173,E32075,edist,2016,189,3,24,33,41,50,13,0,353
3174,E32076,edist,2016,77,0,5,12,10,31,4,1,140
3175,E32077,edist,2016,337,2,23,64,56,84,18,1,585
3176,E32078,edist,2016,205,3,15,29,28,66,7,1,354
3177,E32079,edist,2016,133,3,4,27,18,33,8,0,226
3178,E32080,edist,2016,351,4,26,47,46,94,23,0,591
3179,E32081,edist,2016,31,2,9,9,8,15,1,0,75
3180,E32083,edist,2016,70,4,6,10,15,20,9,0,134
3181,E32084,edist,2016,49,1,14,20,15,21,5,0,125
3182,E32085,edist,2016,81,0,26,18,18,31,9,86,269
3183,E32086,edist,2016,54,0,6,17,13,17,3,0,110
3184,E32088,edist,2016,148,0,16,22,24,59,12,0,281
3185,E32089,edist,2016,237,1,24,57,35,59,12,2,427
3186,E32090,edist,2016,163,2,20,30,37,42,19,3,316
3187,E32091,edist,2016,135,1,23,27,28,26,17,0,257
3188,E32092,edist,2016,137,3,9,32,18,63,7,0,269
3189,E32093,edist,2016,256,6,24,60,49,80,12,0,487
3190,E33001,edist,2016,1141,35,321,281,259,547,157,12,2753
3191,E33002,edist,2016,635,17,145,128,108,305,84,12,1434
3192,E33003,edist,2016,843,46,272,282,100,292,94,6,1935
3193,E33004,edist,2016,264,3,47,73,41,109,24,0,561
3194,E33005,edist,2016,589,8,103,150,105,251,45,8,1259
3195,E33006,edist,2016,632,9,165,113,118,352,118,9,1516
3196,E33007,edist,2016,442,5,57,72,44,123,38,2,783
3197,E33008,edist,2016,149,4,34,34,18,62,11,0,312
3198,E33009,edist,2016,167,3,21,23,26,55,17,2,314
3199,E33010,edist,2016,102,2,13,20,9,25,5,1,177
3200,E33011,edist,2016,260,7,50,42,43,89,23,3,517
3201,E33012,edist,2016,57,1,11,11,15,36,9,1,141
3202,E33013,edist,2016,158,2,35,29,22,54,12,2,314
3203,E33014,edist,2016,366,3,28,67,44,89,24,3,624
3204,E33015,edist,2016,117,0,22,25,21,39,17,0,241
3205,E33016,edist,2016,1665,16,223,279,193,694,164,11,3245
3206,E33017,edist,2016,349,2,47,58,63,143,39,2,703
3207,E33018,edist,2016,217,1,30,41,29,86,19,1,424
3208,E33019,edist,2016,30,3,6,6,7,8,2,0,62
3209,E33020,edist,2016,106,1,9,18,9,26,6,2,177
3210,E33021,edist,2016,305,3,43,55,49,109,36,5,605
3211,E33022,edist,2016,300,5,38,62,44,158,37,3,647
3212,E33023,edist,2016,167,0,5,4,18,56,5,1,256
3213,E33024,edist,2016,148,3,28,26,33,76,5,0,319
3214,E33025,edist,2016,676,7,77,128,115,244,56,2,1305
3215,E33026,edist,2016,127,1,13,24,18,54,8,3,248
3216,E33027,edist,2016,46,0,12,12,9,22,6,0,107
3217,E33028,edist,2016,245,2,30,58,32,68,15,1,451
3218,E33029,edist,2016,286,2,34,39,31,151,40,2,585
3219,E33030,edist,2016,102,2,18,19,24,38,12,1,216
3220,E33031,edist,2016,241,6,73,61,52,120,32,3,588
3221,E33032,edist,2016,587,16,201,158,150,381,109,13,1615
3222,E33033,edist,2016,83,1,13,18,15,39,7,0,176
3223,E33034,edist,2016,342,4,59,60,61,163,50,3,742
3224,E33035,edist,2016,233,6,60,67,48,114,37,2,567
3225,E33036,edist,2016,454,6,192,112,123,279,89,8,1263
3226,E33037,edist,2016,926,23,254,207,158,557,102,16,2243
3227,E33038,edist,2016,364,7,192,92,80,207,57,8,1007
3228,E33039,edist,2016,707,9,168,189,152,442,93,9,1769
3229,E33040,edist,2016,84,5,56,42,60,125,27,0,399
3230,E33041,edist,2016,447,5,101,75,62,202,52,4,948
3231,E33042,edist,2016,52,1,21,6,13,23,5,1,122
3232,E33043,edist,2016,45,0,5,4,6,27,7,0,94
3233,E33044,edist,2016,134,1,10,40,36,50,15,1,287
3234,E33045,edist,2016,244,1,31,48,49,135,16,3,527
3235,E33046,edist,2016,17,1,8,8,9,20,5,0,68
3236,E33047,edist,2016,616,6,128,157,125,363,123,3,1521
3237,E33048,edist,2016,106,2,10,28,17,49,11,0,223
3238,E33049,edist,2016,254,3,41,63,55,142,18,5,581
3239,E33050,edist,2016,285,8,43,52,47,100,18,1,554
3240,E33051,edist,2016,52,1,11,14,12,32,2,0,124
3241,E33052,edist,2016,519,4,101,111,84,280,54,5,1158
3242,E33053,edist,2016,46,0,16,9,16,35,11,0,133
3243,E33054,edist,2016,26,0,10,8,11,12,10,0,77
3244,E33055,edist,2016,274,1,39,56,42,109,23,1,545
3245,E33056,edist,2016,138,3,32,17,25,60,18,2,295
3246,E33057,edist,2016,883,13,128,151,170,372,101,5,1823
3247,E33058,edist,2016,208,3,37,47,50,95,21,1,462
3248,E33059,edist,2016,183,5,63,44,48,142,33,1,519
3249,E33060,edist,2016,116,0,12,25,14,56,5,0,228
3250,E33061,edist,2016,228,7,39,67,66,162,25,3,597
3251,E33062,edist,2016,127,0,25,20,27,70,23,3,295
3252,E33063,edist,2016,86,1,14,14,17,27,10,0,169
3253,E33064,edist,2016,432,8,130,83,115,332,60,6,1166
3254,E33065,edist,2016,44,0,10,10,6,19,2,1,92
3255,E33066,edist,2016,247,1,40,58,68,118,20,2,554
3256,E33067,edist,2016,437,5,101,114,119,178,35,7,996
3257,E33068,edist,2016,532,6,71,103,74,117,39,5,947
3258,E33069,edist,2016,1413,29,294,310,251,361,105,13,2776
3259,E33070,edist,2016,531,9,80,112,93,155,49,4,1033
3260,E33071,edist,2016,782,12,199,173,174,307,76,6,1729
3261,E33072,edist,2016,285,4,101,70,97,107,29,3,696
3262,E33073,edist,2016,270,7,36,61,52,99,18,1,544
3263,E33074,edist,2016,499,11,103,105,82,138,47,1,986
3264,E33075,edist,2016,329,8,61,73,88,127,41,1,728
3265,E33076,edist,2016,223,5,55,43,73,89,31,7,526
3266,E33077,edist,2016,232,2,52,51,59,104,37,4,541
3267,E33078,edist,2016,627,14,105,148,122,300,43,2,1361
3268,E33079,edist,2016,259,3,42,58,75,73,19,2,531
3269,E33080,edist,2016,280,7,63,64,91,79,26,4,614
3270,E33081,edist,2016,340,9,116,103,99,162,88,3,920
3271,E33082,edist,2016,369,4,44,88,85,160,20,3,773
3272,E33083,edist,2016,293,5,56,90,91,73,26,4,638
3273,E33084,edist,2016,173,3,31,43,31,66,18,0,365
3274,E33085,edist,2016,877,24,126,135,116,196,49,3,1526
3275,E33086,edist,2016,715,10,136,132,123,162,64,6,1348
3276,E33087,edist,2016,228,4,36,59,49,126,18,3,523
3277,E33088,edist,2016,301,7,61,77,73,94,20,3,636
3278,E33089,edist,2016,862,16,152,193,175,403,84,1,1886
3279,E33090,edist,2016,366,5,69,88,83,108,42,4,765
3280,E33091,edist,2016,366,5,63,69,78,108,24,0,713
3281,E33092,edist,2016,383,7,105,136,123,198,47,2,1001
3282,E33093,edist,2016,244,3,36,59,60,84,28,1,515
3283,E33094,edist,2016,102,2,14,9,31,70,12,1,241
3284,E33095,edist,2016,391,4,51,104,77,117,30,3,777
3285,E33096,edist,2016,960,23,171,239,102,165,51,6,1717
3286,E33097,edist,2016,1529,21,114,346,153,418,93,11,2685
3287,E33098,edist,2016,139,1,21,27,19,52,11,0,270
3288,E33099,edist,2016,716,11,72,131,83,91,22,9,1135
3289,E33100,edist,2016,692,9,85,147,81,85,48,1,1148
3290,E33101,edist,2016,68,3,7,11,19,23,7,1,139
3291,E33102,edist,2016,509,3,46,114,57,118,35,2,884
3292,E33103,edist,2016,200,0,33,37,35,53,16,4,378
3293,E33104,edist,2016,382,21,69,75,79,84,33,3,746
3294,E33105,edist,2016,4377,120,975,1203,585,1216,452,38,8966
3295,E33106,edist,2016,632,17,76,184,111,208,57,7,1292
3296,E33107,edist,2016,463,15,88,92,75,113,43,2,891
3297,E33108,edist,2016,44,1,4,7,8,12,1,0,77
3298,E33109,edist,2016,412,9,36,83,64,94,18,0,716
3299,E33110,edist,2016,225,4,46,51,25,127,19,1,498
3300,E33111,edist,2016,280,12,86,59,53,153,39,9,691
3301,E33112,edist,2016,298,2,68,73,62,125,28,2,658
3302,E33113,edist,2016,219,4,49,37,37,98,17,2,463
3303,E33114,edist,2016,209,4,33,46,31,95,15,1,434
3304,E33115,edist,2016,125,8,22,34,32,85,14,0,320
3305,E33116,edist,2016,96,1,19,14,16,48,9,2,205
3306,E33117,edist,2016,195,2,21,42,31,65,10,0,366
3307,E33118,edist,2016,100,3,27,17,21,55,16,1,240
3308,E33119,edist,2016,42,0,6,7,8,17,1,0,81
3309,E33120,edist,2016,470,28,84,143,112,147,87,4,1075
3310,E33121,edist,2016,94,2,20,16,21,58,4,2,217
3311,E33122,edist,2016,110,3,22,27,24,38,3,0,227
3312,E33123,edist,2016,531,20,140,142,100,257,51,2,1243
3313,E33124,edist,2016,923,17,193,224,156,310,87,8,1918
3314,E33125,edist,2016,331,5,59,56,38,181,25,4,699
3315,E33126,edist,2016,313,5,57,72,46,187,30,1,711
3316,E33127,edist,2016,99,3,8,20,19,35,11,3,198
3317,E33128,edist,2016,216,2,18,55,31,60,7,0,389
3318,E33129,edist,2016,142,3,22,28,27,65,16,1,304
3319,E33130,edist,2016,405,15,117,100,84,188,52,4,965
3320,E33131,edist,2016,336,9,52,87,69,117,28,3,701
3321,E33132,edist,2016,241,5,48,67,53,85,24,1,524
3322,E33133,edist,2016,478,7,132,106,109,179,59,7,1077
3323,E33134,edist,2016,667,22,276,164,158,300,100,11,1698
3324,E33135,edist,2016,845,18,198,214,162,327,145,12,1921
3325,E33136,edist,2016,398,4,66,107,72,125,34,3,809
3326,E33137,edist,2016,195,0,27,45,28,47,17,1,360
3327,E33138,edist,2016,388,7,65,86,78,98,38,5,765
3328,E33139,edist,2016,570,9,88,154,118,165,67,6,1177
3329,E33140,edist,2016,138,1,24,44,18,43,21,1,290
3330,E33141,edist,2016,392,10,85,85,75,156,50,2,855
3331,E33142,edist,2016,726,11,122,162,96,168,59,7,1351
3332,E33143,edist,2016,175,5,29,34,28,44,18,0,333
3333,E33144,edist,2016,51,0,5,7,10,20,1,0,94
3334,E33145,edist,2016,443,23,160,105,115,196,83,2,1127
3335,E33146,edist,2016,476,11,153,112,104,160,62,1,1079
3336,E33147,edist,2016,1518,41,357,419,333,680,261,11,3620
3337,E33148,edist,2016,310,1,49,50,59,77,29,2,577
3338,E33149,edist,2016,230,5,43,52,34,71,13,1,449
3339,E34001,edist,2016,844,13,197,139,138,255,53,8,1647
3340,E34002,edist,2016,340,12,118,47,53,133,41,5,749
3341,E34003,edist,2016,304,8,101,50,62,147,56,2,730
3342,E34004,edist,2016,1099,20,195,137,126,293,118,7,1995
3343,E34005,edist,2016,377,4,35,96,70,103,22,3,710
3344,E34006,edist,2016,310,3,22,61,51,56,17,1,521
3345,E34007,edist,2016,1594,28,240,305,226,374,111,8,2886
3346,E34008,edist,2016,120,2,14,19,21,32,13,0,221
3347,E34009,edist,2016,239,3,29,42,60,114,92,1,580
3348,E34010,edist,2016,274,2,35,54,46,64,23,2,500
3349,E34011,edist,2016,209,1,31,48,32,43,9,2,375
3350,E34012,edist,2016,196,1,23,30,30,31,14,0,325
3351,E34013,edist,2016,315,4,41,46,46,44,14,0,510
3352,E34014,edist,2016,284,3,29,82,47,74,25,0,544
3353,E34015,edist,2016,431,8,64,74,68,108,41,1,795
3354,E34016,edist,2016,249,4,30,51,39,56,18,1,448
3355,E34017,edist,2016,284,1,26,50,47,65,14,1,488
3356,E34018,edist,2016,277,2,19,51,54,67,16,0,486
3357,E34019,edist,2016,200,4,17,35,35,48,18,1,358
3358,E34020,edist,2016,255,2,24,72,39,57,17,0,466
3359,E34021,edist,2016,646,13,97,102,81,167,79,2,1187
3360,E34022,edist,2016,113,3,41,13,18,40,12,1,241
3361,E34023,edist,2016,100,0,13,32,18,22,8,1,194
3362,E34024,edist,2016,337,4,33,96,58,58,12,2,600
3363,E34025,edist,2016,289,2,23,58,54,47,14,0,487
3364,E34026,edist,2016,136,1,15,27,31,33,5,0,248
3365,E34027,edist,2016,1411,26,312,290,224,440,148,12,2863
3366,E34028,edist,2016,267,4,46,69,56,75,21,1,539
3367,E34029,edist,2016,268,1,26,47,53,56,20,0,471
3368,E34030,edist,2016,506,7,52,98,93,84,32,1,873
3369,E34031,edist,2016,190,3,17,40,30,41,15,0,336
3370,E34032,edist,2016,232,1,24,52,39,62,19,1,430
3371,E34033,edist,2016,162,2,16,22,40,28,8,0,278
3372,E34034,edist,2016,144,1,13,27,28,36,13,1,263
3373,E34035,edist,2016,139,1,9,32,36,39,17,15,288
3374,E34036,edist,2016,562,6,106,120,108,268,80,2,1252
3375,E34037,edist,2016,208,3,17,41,49,43,20,2,383
3376,E34038,edist,2016,259,5,38,47,44,85,16,1,495
3377,E34039,edist,2016,292,4,43,43,44,71,21,3,521
3378,E34040,edist,2016,73,1,5,15,20,26,13,1,154
3379,E34041,edist,2016,50,2,7,6,12,10,2,0,89
3380,E34042,edist,2016,154,0,16,35,25,43,11,1,285
3381,E34043,edist,2016,92,0,1,15,15,19,6,0,148
3382,E34044,edist,2016,177,0,16,39,23,44,7,0,306
3383,E34045,edist,2016,322,4,58,62,61,89,30,1,627
3384,E34046,edist,2016,187,1,14,47,27,42,10,1,329
3385,E34047,edist,2016,518,7,44,96,69,111,27,4,876
3386,E34048,edist,2016,584,10,75,112,104,208,51,58,1202
3387,E34049,edist,2016,144,1,16,26,26,22,9,1,245
3388,E34050,edist,2016,214,1,18,41,39,46,13,1,373
3389,E34051,edist,2016,404,1,35,80,75,103,22,1,721
3390,E34052,edist,2016,195,3,20,44,43,45,12,0,362
3391,E34053,edist,2016,325,5,30,73,53,77,11,2,576
3392,E34054,edist,2016,116,3,14,31,21,34,8,2,229
3393,E34055,edist,2016,282,4,32,71,49,68,11,1,518
3394,E34056,edist,2016,400,9,57,80,83,101,37,1,768
3395,E34057,edist,2016,555,6,66,117,66,122,35,6,973
3396,E34058,edist,2016,225,1,20,36,30,64,13,3,392
3397,E34059,edist,2016,235,3,10,34,31,43,14,1,371
3398,E34060,edist,2016,509,3,37,59,49,107,25,1,790
3399,E34061,edist,2016,269,4,13,43,41,52,14,1,437
3400,E34062,edist,2016,211,2,22,47,35,79,13,0,409
3401,E34063,edist,2016,2538,46,416,489,362,729,201,11,4792
3402,E34064,edist,2016,385,5,24,86,67,109,25,3,704
3403,E34065,edist,2016,496,4,41,128,82,113,29,2,895
3404,E34066,edist,2016,91,1,14,13,27,27,7,1,181
3405,E34067,edist,2016,284,1,29,48,50,52,26,0,490
3406,E34068,edist,2016,412,3,40,72,55,102,20,3,707
3407,E34069,edist,2016,375,6,35,89,56,101,22,1,685
3408,E34070,edist,2016,265,1,25,63,64,74,17,1,510
3409,E08046,edist,2016,140,1,11,35,25,30,9,3,254
3410,E09035,edist,2016,68,2,7,22,14,31,16,0,160
3411,E12034,edist,2016,196,4,16,34,43,57,16,1,367
3412,E13085,edist,2016,193,3,29,108,30,46,16,1,426
3413,E16008,edist,2016,84,0,8,16,17,22,6,1,154
3414,E16017,edist,2016,88,5,5,13,13,19,10,0,153
3415,E16123,edist,2016,63,0,19,12,14,27,6,1,142
3416,E16133,edist,2016,129,2,21,29,18,43,2,2,246
3417,E18046,edist,2016,440,7,31,84,97,188,24,2,873
3418,E19020,edist,2016,89,0,19,13,19,24,5,2,171
3419,E19011,edist,2016,92,0,12,11,33,52,3,0,203
3420,E22045,edist,2016,186,1,12,32,23,32,10,2,298
3421,E23136,edist,2016,589,7,70,119,104,153,56,4,1102
3422,E24006,edist,2016,82,0,19,37,25,45,15,0,223
3423,E27028,edist,2016,155,1,14,17,26,32,5,1,251
3424,E27126,edist,2016,153,3,19,30,39,46,18,0,308
3425,E28011,edist,2016,102,2,27,31,37,46,20,1,266
3426,E28016,edist,2016,75,1,10,11,16,21,5,0,139
3427,E28028,edist,2016,81,2,13,16,14,36,9,1,172
3428,E28032,edist,2016,71,1,12,13,15,51,5,2,170
3429,E28034,edist,2016,66,0,10,5,16,30,9,1,137
3430,E29065,edist,2016,31,0,5,6,8,27,2,0,79
3431,E29130,edist,2016,86,0,14,7,11,25,2,1,146
3432,E30048,edist,2016,92,0,14,20,19,26,6,3,180
3433,E30025,edist,2016,102,1,22,20,29,42,20,0,236
3434,E31027,edist,2016,85,0,16,14,21,27,7,1,171
3435,E31069,edist,2016,77,0,5,13,13,18,1,0,127
3436,E31071,edist,2016,150,2,19,30,28,44,12,0,285
3437,E32028,edist,2016,69,2,9,13,22,35,3,0,153
3438,E32018,edist,2016,139,4,14,15,50,50,13,2,287
3439,E32082,edist,2016,49,1,14,20,15,21,5,0,125
3440,E32087,edist,2016,54,0,6,17,13,17,3,0,110
